166;247;153;121;land;false;plains;1
167;235;230;144;land;false;plains;1
168;62;229;233;land;false;plains;1
169;154;155;202;land;false;plains;1
170;206;156;193;land;false;plains;1
171;245;34;234;land;false;plains;1
172;184;186;213;land;false;plains;1
173;244;247;87;land;false;plains;1
174;234;166;225;land;false;plains;1
175;210;222;153;land;false;plains;1
176;156;227;181;land;false;plains;1
177;197;149;239;land;false;plains;1
178;207;62;249;land;false;plains;1
179;194;64;251;land;true;plains;1
180;208;137;174;land;false;plains;1
181;245;75;201;land;false;plains;1
182;245;229;124;land;true;plains;1
183;147;194;213;land;false;plains;1
184;234;199;234;land;false;plains;1
185;237;41;231;land;false;plains;1
186;213;232;214;land;false;plains;1
187;250;173;220;land;false;plains;1
188;49;246;214;land;false;plains;1
189;182;168;239;land;false;plains;1
190;243;242;91;land;false;plains;1
191;71;254;243;land;false;plains;1
192;180;226;157;land;false;plains;1
193;141;239;229;land;false;plains;1
194;115;225;226;land;false;plains;1
195;227;180;101;land;false;plains;1
196;131;246;194;land;true;plains;1
197;250;244;245;land;false;plains;1
198;214;225;194;land;false;plains;1
199;145;182;211;land;false;plains;1
200;249;181;133;land;false;plains;1
201;245;45;212;land;false;plains;1
202;68;254;252;land;true;plains;1
203;242;163;174;land;false;plains;1
204;156;232;210;land;false;plains;1
205;242;232;231;land;false;plains;1
206;174;196;219;land;false;plains;1
207;185;158;193;land;false;plains;1
208;230;95;233;land;false;plains;1
209;34;251;254;land;false;plains;1
210;231;180;183;land;false;plains;1
211;150;238;232;land;false;plains;1
212;179;192;139;land;false;plains;1
213;236;237;207;land;false;plains;1
214;244;190;220;land;false;plains;1
215;145;157;246;land;false;plains;1
216;248;254;193;land;true;plains;1
217;230;46;227;land;false;plains;1
218;191;129;233;land;false;plains;1
219;187;253;246;land;false;plains;1
220;231;58;240;land;false;plains;1
221;251;236;118;land;false;plains;1
222;245;182;84;land;false;plains;1
223;246;138;190;land;false;plains;1
224;191;246;200;land;false;plains;1
225;222;201;99;land;false;plains;1
226;205;219;160;land;false;plains;1
227;163;247;150;land;true;plains;1
228;219;55;244;land;false;plains;1
229;183;238;190;land;false;plains;1
230;35;243;236;land;false;plains;1
231;134;187;209;land;false;plains;1
232;227;231;48;land;false;plains;1
233;184;247;206;land;false;plains;1
234;253;215;63;land;true;plains;1
235;236;177;105;land;false;plains;1
236;253;242;158;land;false;plains;1
237;145;147;222;land;true;plains;1
238;139;221;221;land;false;plains;1
239;168;204;202;land;false;plains;1
240;103;252;253;land;false;plains;1
241;202;100;241;land;false;plains;1
242;244;73;213;land;false;plains;1
243;236;141;205;land;false;plains;1
244;200;226;113;land;false;plains;1
245;167;178;196;land;false;plains;1
246;212;65;243;land;false;plains;1
247;241;153;184;land;false;plains;1
248;216;101;191;land;false;plains;1
249;251;221;29;land;false;plains;1
250;144;203;200;land;false;plains;1
251;173;177;253;land;true;plains;1
252;200;138;226;land;false;plains;1
253;146;214;216;land;false;plains;1
254;214;191;238;land;false;plains;1
255;88;248;230;land;true;plains;1
256;71;244;211;land;false;plains;1
257;185;206;223;land;false;plains;1
258;179;70;252;land;false;plains;1
259;229;100;227;land;false;plains;1
260;211;221;85;land;true;plains;1
261;147;185;205;land;false;plains;1
262;254;219;114;land;false;plains;1
263;205;165;252;land;false;plains;1
264;240;214;102;land;false;plains;1
265;157;221;127;land;false;plains;1
266;127;236;154;land;false;plains;1
267;232;161;244;land;false;plains;1
268;145;229;231;land;false;plains;1
269;248;150;221;land;false;plains;1
270;154;246;166;land;false;plains;1
271;108;210;224;land;true;plains;1
272;141;249;164;land;false;plains;1
273;198;245;92;land;false;plains;1
274;82;196;247;land;false;plains;1
275;239;70;218;land;false;plains;1
276;236;209;129;land;false;plains;1
277;214;199;103;land;false;plains;1
278;243;185;111;land;false;plains;1
279;111;252;234;land;false;plains;1
280;239;180;133;land;false;plains;1
281;230;254;210;land;false;plains;1
282;160;135;236;land;false;plains;1
283;227;236;81;land;false;plains;1
284;126;242;136;land;false;plains;1
285;150;244;251;land;false;plains;1
286;228;220;85;land;false;plains;1
287;196;233;170;land;false;plains;1
288;119;208;209;land;false;plains;1
289;222;115;180;land;false;plains;1
290;236;150;238;land;false;plains;1
291;200;94;244;land;false;plains;1
292;195;210;239;land;false;plains;1
293;188;167;148;land;false;plains;1
294;244;22;248;land;false;plains;1
295;139;198;183;land;false;plains;1
296;201;175;251;land;false;plains;1
297;96;173;246;land;false;plains;1
298;245;149;182;land;true;plains;1
299;207;227;96;land;false;plains;1
300;178;225;102;land;false;plains;1
301;123;207;236;land;false;plains;1
302;151;164;227;land;false;plains;1
303;146;203;254;land;false;plains;1
304;144;185;175;land;false;plains;1
305;221;43;247;land;false;plains;1
306;194;165;151;land;false;plains;1
307;209;247;106;land;false;plains;1
308;237;181;129;land;false;plains;1
309;96;211;247;land;false;plains;1
310;252;122;244;land;false;plains;1
311;138;224;231;land;false;plains;1
312;241;240;95;land;false;plains;1
313;254;65;214;land;false;plains;1
314;190;107;248;land;false;plains;1
315;223;97;236;land;false;plains;1
316;64;235;232;land;false;plains;1
317;183;96;226;land;false;plains;1
318;209;171;208;land;false;plains;1
319;227;248;205;land;false;plains;1
320;167;243;149;land;false;plains;1
321;129;152;225;land;false;plains;1
322;162;174;251;land;true;plains;1
323;220;99;230;land;true;plains;1
324;244;168;120;land;false;plains;1
325;185;161;218;land;true;plains;1
326;211;109;192;land;false;plains;1
327;246;250;93;land;false;plains;1
328;244;252;166;land;false;plains;1
329;240;230;103;land;false;plains;1
330;181;241;246;land;false;plains;1
331;151;211;155;land;false;plains;1
332;234;134;187;land;false;plains;1
333;159;178;224;land;true;plains;1
334;192;217;189;land;false;plains;1
335;156;198;173;land;false;plains;1
336;205;109;202;land;false;plains;1
337;206;175;234;land;false;plains;1
338;218;114;240;land;false;plains;1
339;238;200;216;land;false;plains;1
340;249;153;174;land;false;plains;1
341;187;239;208;land;false;plains;1
342;202;97;210;land;false;plains;1
343;125;233;150;land;true;plains;1
344;182;242;215;land;false;plains;1
345;182;227;171;land;false;plains;1
346;236;236;33;land;true;plains;1
347;168;247;221;land;true;plains;1
348;178;171;222;land;false;plains;1
349;174;243;193;land;false;plains;1
350;211;181;115;land;false;plains;1
351;190;248;202;land;false;plains;1
352;175;246;140;land;false;plains;1
353;165;250;237;land;false;plains;1
354;174;243;240;land;false;plains;1
355;125;212;242;land;false;plains;1
356;147;137;226;land;false;plains;1
357;234;209;75;land;false;plains;1
358;223;163;191;land;true;plains;1
359;235;140;133;land;false;plains;1
360;249;83;226;land;false;plains;1
361;247;195;237;land;false;plains;1
362;133;178;196;land;false;plains;1
363;224;214;75;land;false;plains;1
364;108;218;179;land;false;plains;1
365;237;187;152;land;false;plains;1
366;149;229;172;land;false;plains;1
367;177;227;116;land;true;plains;1
368;253;141;219;land;false;plains;1
369;250;158;232;land;true;plains;1
370;205;145;220;land;false;plains;1
371;195;204;121;land;false;plains;1
372;70;249;208;land;false;plains;1
373;232;223;244;land;false;plains;1
374;176;221;251;land;false;plains;1
375;208;181;113;land;false;plains;1
376;185;159;237;land;false;plains;1
377;252;194;65;land;false;plains;1
378;211;78;246;land;false;plains;1
379;153;184;204;land;false;plains;1
380;163;144;242;land;false;plains;1
381;241;245;21;land;false;plains;1
382;252;156;194;land;false;plains;1
383;204;175;254;land;false;plains;1
384;233;73;214;land;false;plains;1
385;200;211;253;land;false;plains;1
386;162;248;97;land;false;plains;1
387;241;102;203;land;true;plains;1
388;223;84;222;land;false;plains;1
389;248;136;135;land;false;plains;1
390;71;249;202;land;false;plains;1
391;182;210;218;land;false;plains;1
392;181;185;173;land;true;plains;1
393;75;215;231;land;false;plains;1
394;84;217;243;land;false;plains;1
395;144;210;150;land;true;plains;1
396;237;208;150;land;false;plains;1
397;150;229;208;land;false;plains;1
398;246;175;159;land;false;plains;1
399;180;230;150;land;false;plains;1
400;246;198;99;land;false;plains;1
401;229;233;145;land;false;plains;1
402;229;229;133;land;true;plains;1
403;141;176;198;land;false;plains;1
404;186;127;246;land;false;plains;1
405;145;232;156;land;false;plains;1
406;165;213;253;land;false;plains;1
407;165;249;226;land;true;plains;1
408;187;187;148;land;false;plains;1
409;155;193;239;land;false;plains;1
410;15;249;246;land;false;plains;1
411;126;204;213;land;false;plains;1
412;95;227;240;land;false;plains;1
413;254;244;8;land;false;plains;1
414;225;242;101;land;false;plains;1
415;168;241;143;land;false;plains;1
416;203;196;232;land;false;plains;1
417;195;127;247;land;false;plains;1
418;70;222;241;land;true;plains;1
419;168;96;248;land;false;plains;1
420;247;239;233;land;true;plains;1
421;84;196;238;land;false;plains;1
422;123;238;195;land;false;plains;1
423;164;173;226;land;false;plains;1
424;142;254;211;land;true;plains;1
425;225;225;96;land;false;plains;1
426;183;202;235;land;false;plains;1
427;210;238;120;land;false;plains;1
428;241;199;126;land;false;plains;1
429;216;196;109;land;false;plains;1
430;244;92;190;land;false;plains;1
431;108;197;247;land;false;plains;1
432;222;186;210;land;false;plains;1
433;240;253;171;land;false;plains;1
434;236;163;196;land;true;plains;1
435;242;158;202;land;false;plains;1
436;202;230;194;land;false;plains;1
437;85;240;216;land;true;plains;1
438;200;148;186;land;false;plains;1
439;128;153;237;land;false;plains;1
440;228;49;250;land;false;plains;1
441;232;110;238;land;false;plains;1
442;201;226;103;land;false;plains;1
443;177;241;113;land;true;plains;1
444;225;210;91;land;false;plains;1
445;161;174;248;land;true;plains;1
446;211;177;115;land;false;plains;1
447;230;238;130;land;false;plains;1
448;204;174;157;land;false;plains;1
449;252;162;110;land;false;plains;1
450;96;226;193;land;false;plains;1
451;129;222;180;land;false;plains;1
452;189;206;165;land;false;plains;1
453;112;229;166;land;false;plains;1
454;245;191;213;land;false;plains;1
455;161;220;167;land;false;plains;1
456;155;218;134;land;true;plains;1
457;199;158;158;land;false;plains;1
458;168;205;240;land;false;plains;1
459;188;212;144;land;false;plains;1
460;142;243;179;land;false;plains;1
461;227;111;198;land;true;plains;1
462;206;146;159;land;false;plains;1
463;183;155;249;land;false;plains;1
464;215;228;82;land;false;plains;1
465;158;171;196;land;false;plains;1
466;247;172;238;land;false;plains;1
467;233;249;84;land;false;plains;1
468;242;181;193;land;false;plains;1
469;212;151;218;land;false;plains;1
470;100;242;180;land;false;plains;1
471;201;208;168;land;false;plains;1
472;114;209;240;land;false;plains;1
473;252;141;145;land;false;plains;1
474;188;180;237;land;true;plains;1
475;175;233;176;land;false;plains;1
476;213;238;67;land;false;plains;1
477;119;240;153;land;false;plains;1
478;251;96;170;land;false;plains;1
479;235;241;97;land;false;plains;1
480;224;227;146;land;false;plains;1
481;114;228;247;land;false;plains;1
482;236;247;241;land;false;plains;1
483;239;251;155;land;false;plains;1
484;242;104;240;land;false;plains;1
485;240;188;193;land;false;plains;1
486;141;194;233;land;false;plains;1
487;147;178;199;land;true;plains;1
488;212;252;67;land;false;plains;1
489;232;137;145;land;true;plains;1
490;108;252;173;land;false;plains;1
491;170;178;190;land;true;plains;1
492;217;232;198;land;false;plains;1
493;167;230;179;land;true;plains;1
494;195;242;105;land;false;plains;1
495;161;224;137;land;false;plains;1
496;192;248;227;land;false;plains;1
497;141;182;187;land;false;plains;1
498;214;116;206;land;false;plains;1
499;108;178;236;land;false;plains;1
500;244;187;169;land;false;plains;1
501;165;183;234;land;false;plains;1
502;252;233;247;land;true;plains;1
503;178;140;253;land;true;plains;1
504;247;199;237;land;false;plains;1
505;242;233;230;land;false;plains;1
506;227;106;236;land;false;plains;1
507;176;243;140;land;false;plains;1
508;244;215;150;land;false;plains;1
509;176;178;217;land;true;plains;1
510;217;160;220;land;false;plains;1
511;229;195;199;land;false;plains;1
512;51;247;247;land;false;plains;1
513;215;205;254;land;false;plains;1
514;167;237;107;land;true;plains;1
515;175;237;170;land;false;plains;1
516;232;218;127;land;false;plains;1
517;237;223;146;land;false;plains;1
518;179;237;96;land;false;plains;1
519;200;129;181;land;false;plains;1
520;254;77;228;land;false;plains;1
521;222;229;191;land;false;plains;1
522;134;155;234;land;false;plains;1
523;249;124;195;land;false;plains;1
524;241;194;215;land;false;plains;1
525;233;165;240;land;false;plains;1
526;205;205;200;land;true;plains;1
527;146;193;227;land;false;plains;1
528;174;150;246;land;false;plains;1
529;195;190;177;land;false;plains;1
530;249;197;235;land;false;plains;1
531;223;218;67;land;false;plains;1
532;211;206;134;land;false;plains;1
533;138;240;254;land;false;plains;1
534;207;133;247;land;false;plains;1
535;253;247;102;land;false;plains;1
536;202;244;82;land;false;plains;1
537;187;222;175;land;false;plains;1
538;176;223;200;land;false;plains;1
539;200;239;65;land;false;plains;1
540;59;251;239;land;false;plains;1
541;132;194;209;land;true;plains;1
542;241;175;174;land;false;plains;1
543;159;240;245;land;false;plains;1
544;251;149;101;land;false;plains;1
545;114;236;217;land;false;plains;1
546;96;247;220;land;false;plains;1
547;234;224;212;land;false;plains;1
548;253;42;228;land;false;plains;1
549;173;186;222;land;false;plains;1
550;97;250;180;land;true;plains;1
551;71;251;233;land;false;plains;1
552;200;199;110;land;false;plains;1
553;242;69;216;land;false;plains;1
554;230;216;65;land;false;plains;1
555;216;114;245;land;false;plains;1
556;242;222;118;land;true;plains;1
557;102;213;221;land;true;plains;1
558;232;253;248;land;true;plains;1
559;223;141;208;land;false;plains;1
560;121;247;134;land;false;plains;1
561;219;200;132;land;false;plains;1
562;130;233;193;land;false;plains;1
563;146;245;129;land;true;plains;1
564;102;243;194;land;false;plains;1
565;205;224;116;land;false;plains;1
566;34;222;254;land;false;plains;1
567;248;85;179;land;false;plains;1
568;193;243;143;land;false;plains;1
569;136;243;251;land;false;plains;1
570;164;228;128;land;false;plains;1
571;88;200;215;land;false;plains;1
572;194;179;222;land;false;plains;1
573;198;245;133;land;false;plains;1
574;249;238;145;land;false;plains;1
575;245;231;246;land;false;plains;1
576;222;184;219;land;false;plains;1
577;203;215;111;land;false;plains;1
578;238;197;172;land;true;plains;1
579;194;165;194;land;false;plains;1
580;154;223;223;land;false;plains;1
581;203;195;218;land;true;plains;1
582;244;199;67;land;true;plains;1
583;230;232;137;land;false;plains;1
584;130;226;153;land;false;plains;1
585;233;104;208;land;false;plains;1
586;205;169;141;land;true;plains;1
587;243;195;242;land;false;plains;1
588;167;222;243;land;false;plains;1
589;99;247;208;land;false;plains;1
590;178;241;146;land;false;plains;1
591;102;165;248;land;false;plains;1
592;213;143;181;land;true;plains;1
593;251;244;129;land;false;plains;1
594;203;216;195;land;false;plains;1
595;208;143;210;land;false;plains;1
596;232;250;101;land;false;plains;1
597;219;221;179;land;false;plains;1
598;223;161;234;land;false;plains;1
599;195;192;143;land;false;plains;1
600;197;177;146;land;false;plains;1
601;135;243;229;land;false;plains;1
602;233;205;70;land;false;plains;1
603;148;179;189;land;true;plains;1
604;69;246;193;land;false;plains;1
605;49;244;224;land;false;plains;1
606;178;212;231;land;true;plains;1
607;111;203;205;land;true;plains;1
608;125;252;222;land;false;plains;1
609;226;234;61;land;false;plains;1
610;221;231;49;land;false;plains;1
611;189;210;227;land;false;plains;1
612;242;170;152;land;false;plains;1
613;215;231;183;land;false;plains;1
614;64;216;243;land;false;plains;1
615;137;195;225;land;false;plains;1
616;204;106;238;land;false;plains;1
617;230;224;127;land;false;plains;1
618;210;130;178;land;false;plains;1
619;140;254;226;land;true;plains;1
620;188;188;184;land;true;plains;1
621;242;240;199;land;false;plains;1
622;242;207;120;land;false;plains;1
623;167;252;90;land;false;plains;1
624;234;116;204;land;false;plains;1
625;242;156;166;land;true;plains;1
626;235;176;194;land;false;plains;1
627;182;169;152;land;true;plains;1
628;227;150;196;land;false;plains;1
629;183;208;201;land;false;plains;1
630;159;200;178;land;false;plains;1
631;202;160;155;land;false;plains;1
632;253;179;83;land;false;plains;1
633;43;223;245;land;false;plains;1
634;210;254;126;land;false;plains;1
635;131;170;209;land;false;plains;1
636;176;225;230;land;false;plains;1
637;247;192;106;land;false;plains;1
638;176;246;243;land;true;plains;1
639;224;104;190;land;true;plains;1
640;254;211;125;land;false;plains;1
641;254;96;238;land;false;plains;1
642;190;216;234;land;false;plains;1
643;177;227;230;land;true;plains;1
644;177;176;152;land;true;plains;1
645;194;124;206;land;false;plains;1
646;183;231;209;land;false;plains;1
647;246;84;203;land;false;plains;1
648;222;215;173;land;false;plains;1
649;72;249;243;land;false;plains;1
650;238;226;106;land;false;plains;1
651;216;155;134;land;false;plains;1
652;241;120;205;land;false;plains;1
653;170;234;174;land;false;plains;1
654;229;218;160;land;false;plains;1
655;131;237;161;land;false;plains;1
656;218;253;224;land;false;plains;1
657;247;47;245;land;true;plains;1
658;125;205;224;land;true;plains;1
659;61;245;196;land;true;plains;1
660;186;213;116;land;true;plains;1
661;241;104;162;land;true;plains;1
662;244;144;197;land;false;plains;1
663;190;208;233;land;false;plains;1
664;227;146;181;land;false;plains;1
665;157;188;211;land;true;plains;1
666;249;205;89;land;false;plains;1
667;220;141;211;land;false;plains;1
668;42;243;222;land;false;plains;1
669;137;196;228;land;false;plains;1
670;204;126;179;land;false;plains;1
671;233;246;120;land;false;plains;1
672;171;254;137;land;false;plains;1
673;241;97;251;land;false;plains;1
674;186;243;250;land;false;plains;1
675;227;240;134;land;true;plains;1
676;227;244;232;land;false;plains;1
677;190;190;167;land;false;plains;1
678;138;173;246;land;true;plains;1
679;145;176;210;land;false;plains;1
680;238;150;192;land;false;plains;1
681;213;143;200;land;true;plains;1
682;203;153;224;land;false;plains;1
683;71;208;245;land;false;plains;1
684;214;102;195;land;false;plains;1
685;189;184;162;land;true;plains;1
686;145;249;145;land;false;plains;1
687;233;195;124;land;false;plains;1
688;238;193;159;land;false;plains;1
689;229;181;204;land;false;plains;1
690;253;172;144;land;false;plains;1
691;231;190;204;land;true;plains;1
692;181;157;186;land;false;plains;1
693;111;250;183;land;false;plains;1
694;83;235;192;land;false;plains;1
695;244;186;184;land;false;plains;1
696;185;237;215;land;false;plains;1
697;125;189;227;land;true;plains;1
698;217;94;202;land;true;plains;1
699;218;135;191;land;false;plains;1
700;181;123;207;land;false;plains;1
701;156;179;196;land;false;plains;1
702;158;220;225;land;true;plains;1
703;195;139;204;land;false;plains;1
704;206;183;175;land;true;plains;1
705;220;162;241;land;false;plains;1
706;247;89;186;land;true;plains;1
707;189;124;194;land;false;plains;1
708;42;242;236;land;true;plains;1
709;197;205;117;land;false;plains;1
710;154;210;163;land;false;plains;1
711;222;112;207;land;true;plains;1
712;189;239;124;land;true;plains;1
713;190;153;219;land;false;plains;1
714;47;253;205;land;false;plains;1
715;226;191;167;land;false;plains;1
716;67;232;246;land;false;plains;1
717;239;112;230;land;false;plains;1
718;201;241;240;land;false;plains;1
719;70;250;193;land;false;plains;1
720;146;238;170;land;false;plains;1
721;231;132;189;land;true;plains;1
722;196;171;251;land;false;plains;1
723;163;202;177;land;false;plains;1
724;225;240;200;land;false;plains;1
725;164;207;172;land;true;plains;1
726;162;164;176;land;false;plains;1
727;186;118;204;land;false;plains;1
728;180;163;222;land;true;plains;1
729;253;121;246;land;false;plains;1
730;154;177;176;land;false;plains;1
731;160;221;254;land;false;plains;1
732;174;154;242;land;false;plains;1
733;249;150;248;land;false;plains;1
734;198;166;240;land;false;plains;1
735;92;246;169;land;false;plains;1
736;206;144;175;land;false;plains;1
737;230;203;129;land;false;plains;1
738;236;243;240;land;false;plains;1
739;205;245;146;land;false;plains;1
740;213;217;142;land;true;plains;1
741;215;93;231;land;false;plains;1
742;96;233;251;land;false;plains;1
743;245;132;172;land;true;plains;1
744;218;170;217;land;false;plains;1
745;241;186;122;land;false;plains;1
746;170;163;183;land;false;plains;1
747;241;234;126;land;false;plains;1
748;234;244;244;land;false;plains;1
749;252;196;153;land;false;plains;1
750;131;224;163;land;false;plains;1
751;218;194;217;land;true;plains;1
752;114;195;243;land;false;plains;1
753;86;249;178;land;false;plains;1
754;236;169;199;land;false;plains;1
755;207;215;232;land;false;plains;1
756;163;188;201;land;true;plains;1
757;227;232;189;land;false;plains;1
758;253;110;182;land;false;plains;1
759;221;146;134;land;false;plains;1
760;93;211;247;land;false;plains;1
761;183;210;169;land;false;plains;1
762;196;204;214;land;false;plains;1
763;198;193;125;land;false;plains;1
764;57;230;221;land;false;plains;1
765;241;177;198;land;false;plains;1
766;189;172;230;land;false;plains;1
767;213;230;156;land;false;plains;1
768;156;212;235;land;false;plains;1
769;156;180;245;land;false;plains;1
770;246;165;244;land;false;plains;1
771;250;199;193;land;false;plains;1
772;160;251;99;land;false;plains;1
773;175;215;209;land;false;plains;1
774;169;236;141;land;false;plains;1
775;157;156;228;land;false;plains;1
776;173;152;194;land;false;plains;1
777;139;205;229;land;false;plains;1
778;212;214;133;land;false;plains;1
779;183;99;222;land;false;plains;1
780;177;216;119;land;true;plains;1
781;174;161;228;land;false;plains;1
782;175;97;234;land;false;plains;1
783;237;214;233;land;false;plains;1
784;225;102;190;land;false;plains;1
785;231;142;129;land;false;plains;1
786;210;240;208;land;false;plains;1
787;139;222;149;land;false;plains;1
788;234;160;131;land;true;plains;1
789;245;208;86;land;false;plains;1
790;131;202;190;land;false;plains;1
791;251;142;197;land;false;plains;1
792;189;233;144;land;true;plains;1
793;194;243;153;land;false;plains;1
794;230;177;129;land;false;plains;1
795;115;229;230;land;false;plains;1
796;171;185;216;land;false;plains;1
797;194;228;235;land;true;plains;1
798;243;137;222;land;false;plains;1
799;204;121;203;land;false;plains;1
800;254;73;186;land;false;plains;1
801;244;169;103;land;false;plains;1
802;82;237;248;land;false;plains;1
803;214;251;110;land;false;plains;1
804;134;157;251;land;false;plains;1
805;156;236;230;land;false;plains;1
806;152;206;199;land;false;plains;1
807;133;249;158;land;false;plains;1
808;168;96;241;land;false;plains;1
809;172;254;149;land;false;plains;1
810;224;165;186;land;false;plains;1
811;163;185;195;land;false;plains;1
812;234;223;234;land;false;plains;1
813;236;205;254;land;false;plains;1
814;168;193;152;land;false;plains;1
815;243;189;88;land;true;plains;1
816;211;154;235;land;false;plains;1
817;251;131;159;land;false;plains;1
818;229;145;132;land;false;plains;1
819;169;209;162;land;false;plains;1
820;240;125;182;land;false;plains;1
821;150;227;164;land;false;plains;1
822;210;51;244;land;false;plains;1
